NUMELEVE,FRAN4,CPBIS,CE1BIS,CE2BIS,CM1BIS,CM2BIS,MATH4,ECOLE2,CLASSE2,COURS2,RDBLT2,FRAN3,MATH3,MOIS,ANNEE,FRAT,PREEL,CSPP,CSPM,FILLE,ANCENS2,NBEL2,NBCOURS2,arti,sup,inter,empl,ouvr,autr,cmult,cmultnomb,mfran3,mmath3,msup,mouvr,stdfran3,stdmath3
668,1.112279592,0,0,1,0,0,0.374075035,11,24,3,0,0.997268599,0.320976021,4,89,0,3,7,5,1,8,23,3,0,0,0,0,0,1,1,1,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
669,0.005643737,0,0,1,0,0,0.128464587,11,24,3,1,-0.599640393,-0.076628116,12,88,2,3,4,8,0,8,23,3,0,0,1,0,0,0,1,1,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
671,-1.058044028,0,0,1,0,0,0.60148487,11,24,3,0,-0.878078592,-0.390606904,9,89,0,3,5,4,1,8,23,3,0,0,0,1,0,0,1,1,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
672,-1.231860087,0,0,1,0,0,-1.777273183,11,24,3,0,-0.68014655,-1.273164701,1,89,1,3,2,5,1,8,23,3,1,0,0,0,0,0,1,1,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
673,0.005643737,0,0,1,0,0,1.733248644,11,24,3,0,0.361679403,0.89123577,12,89,1,3,4,7,0,8,23,3,0,0,1,0,0,0,1,1,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
674,-1.181241751,0,0,1,0,0,-1.040719533,11,24,3,0,-0.955036561,-1.197078839,3,89,1,3,2,8,1,8,23,3,1,0,0,0,0,0,1,1,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
675,-0.842294605,0,0,1,0,0,-2.10894572,11,24,3,1,-0.878078592,-1.273164701,9,88,1,3,5,8,0,8,23,3,0,0,0,1,0,0,1,1,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
466,-0.399810585,0,0,0,1,0,-0.750711988,11,24,4,0,0.377721082,0.231742199,9,88,0,1,5,1,1,8,23,3,0,0,0,1,0,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
467,0.387613596,0,0,0,0,1,-1.431861891,11,24,5,0,-0.278867635,-0.842301505,6,87,2,4,6,5,1,8,23,3,0,0,0,0,1,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
468,-0.062119539,0,0,0,0,1,-0.692053103,11,24,5,0,0.110722416,-0.020540343,6,87,2,4,6,5,0,8,23,3,0,0,0,0,1,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
469,0.442982949,0,0,0,1,0,-0.830546349,11,24,4,0,-0.122035786,0.061659625,4,88,1,1,4,5,1,8,23,3,0,0,1,0,0,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
471,1.701211085,0,0,0,1,0,0.339899701,11,24,4,0,0.713517038,-0.187817197,4,88,1,1,6,5,1,8,23,3,0,0,0,0,1,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
472,-0.062119539,0,0,0,0,1,-0.489934049,11,24,5,0,-0.278867635,-0.020540343,1,87,1,4,2,8,0,8,23,3,1,0,0,0,0,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
474,-0.792444145,0,0,0,0,1,-2.27662079,11,24,5,0,-0.757701885,-2.189112639,3,87,1,4,6,8,1,8,23,3,0,0,0,0,1,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
476,1.051481461,0,0,0,1,0,1.492259563,11,24,4,0,0.626783741,1.463539251,9,88,1,1,6,6,0,8,23,3,0,0,0,0,1,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
477,-1.358011778,0,0,0,1,0,-0.460384373,11,24,4,1,-2.077788962,-0.902458652,8,87,1,2,6,6,0,8,23,3,0,0,0,0,1,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
478,0.551651002,0,0,0,0,1,-0.134171605,11,24,5,0,0.341761338,1.069434257,7,87,2,4,7,8,1,8,23,3,0,0,0,0,0,1,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
482,-0.853072176,0,0,0,1,0,-0.587979372,11,24,4,0,-0.310161077,-1.720791637,11,88,3,1,6,6,1,8,23,3,0,0,0,0,1,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
483,-0.229637871,0,0,0,1,0,-0.325962038,11,24,4,0,0.302310395,0.231742199,6,88,0,1,2,8,0,8,23,3,1,0,0,0,0,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
484,1.427397545,0,0,0,1,0,0.730880711,11,24,4,0,1.165241627,0.999226937,5,88,1,1,6,5,1,8,23,3,0,0,0,0,1,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
485,1.208226244,0,0,0,0,1,-0.134171605,11,24,5,0,1.084225693,1.307508481,10,87,3,4,6,8,1,8,23,3,0,0,0,0,1,0,1,1,0.067172184,-0.037050669,0,0.681818182,0.797359341,1.088365836
487,-0.097978208,0,0,0,1,0,-0.945101048,12,26,4,0,-0.199832651,-0.586526807,12,88,1,3,3,4,0,21,26,3,0,1,0,0,0,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
488,-1.522215982,0,0,0,1,0,-0.677745443,12,26,4,1,-1.297042291,-1.589082477,11,87,0,2,7,1,0,21,26,3,0,0,0,0,0,1,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
489,0.858532134,0,0,0,1,0,0.526387685,12,26,4,0,0.872597757,0.999226937,6,88,2,2,4,4,0,21,26,3,0,0,1,0,0,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
490,0.722221563,0,0,0,1,0,-0.325962038,12,26,4,0,1.275705414,2.019817133,9,88,0,3,6,6,0,21,26,3,0,0,0,0,1,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
491,-0.399810585,0,0,0,1,0,-1.611353973,12,26,4,1,0.063715674,-0.902458652,12,87,1,3,2,2,0,21,26,3,1,0,0,0,0,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
492,0.416166652,0,0,1,0,0,0.374075035,12,26,3,0,0.997268599,0.172632477,11,89,1,3,3,4,1,21,26,3,0,1,0,0,0,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
493,-0.891602543,0,1,0,0,0,-1.333859071,12,25,2,0,-1.238525895,0.03361491,11,90,1,3,6,5,0,28,22,2,0,0,0,0,1,0,1,0,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
496,0.472237423,0,1,0,0,0,-0.392283762,12,25,2,0,0.157978385,-0.747527951,10,90,1,3,6,5,1,28,22,2,0,0,0,0,1,0,1,0,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
497,0.690826054,0,0,1,0,0,-0.965969417,12,26,3,1,0.486735941,0.38860698,9,88,3,3,6,5,1,21,26,3,0,0,0,0,1,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
499,0.325463436,0,1,0,0,0,-1.564852856,12,25,2,0,-0.395894081,-0.747527951,3,90,1,4,6,5,1,28,22,2,0,0,0,0,1,0,1,0,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
500,0.073431015,0,0,0,1,0,1.400988248,12,26,4,0,1.041418783,1.200930965,11,88,1,3,4,4,0,21,26,3,0,0,1,0,0,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
501,0.20458393,0,1,0,0,0,0.44577418,12,25,2,0,-0.490956761,1.120481775,3,90,1,3,6,5,0,28,22,2,0,0,0,0,1,0,1,0,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
502,1.16625601,0,0,0,1,0,1.043972149,12,26,4,0,1.275705414,0.654428144,3,88,2,3,4,3,0,21,26,3,0,0,1,0,0,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
503,0.897253055,0,0,1,0,0,0.846662873,12,26,3,0,1.314665998,0.977931488,4,89,2,3,6,5,0,21,26,3,0,0,0,0,1,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
504,0.858532134,0,0,0,1,0,-0.204899973,12,26,4,0,1.275705414,0.654428144,4,88,4,3,6,5,0,21,26,3,0,0,0,0,1,0,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
506,0.094199993,0,1,0,0,0,-0.930482674,12,25,2,0,0.157978385,-1.688852644,12,90,3,2,7,8,0,28,22,2,0,0,0,0,0,1,1,0,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
507,-0.746878051,0,0,1,0,0,0.035803908,12,26,3,0,-0.142810246,0.502038633,6,89,0,4,7,5,0,21,26,3,0,0,0,0,0,1,1,1,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
508,-1.115758177,0,1,0,0,0,-1.86624737,12,25,2,0,-1.041346748,-1.436630421,10,90,1,2,6,8,1,28,22,2,0,0,0,0,1,0,1,0,0.228503727,0.056973927,0.1,0.45,0.893142028,1.075985158
509,1.009947406,0,0,0,0,1,0.966010111,12,26,5,0,1.084225693,1.532368044,2,87,2,1,6,8,0,21,26,3,0,0,0,0,1,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
512,1.377184526,0,0,0,0,1,1.32506899,12,26,5,0,0.525064656,1.763428536,6,87,2,3,4,5,0,21,26,3,0,0,1,0,0,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
515,-1.751121677,0,0,0,0,1,-0.359960405,12,26,5,1,-1.7279594,0.557941147,12,86,2,3,6,5,0,21,26,3,0,0,0,0,1,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
516,-0.062119539,0,0,0,0,1,0.088663629,12,26,5,0,-0.837539475,0.427180717,6,87,1,4,3,4,0,21,26,3,0,1,0,0,0,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
517,-0.872198612,0,0,0,0,1,-1.539711891,12,26,5,0,-0.613144832,-1.232241766,11,87,1,3,4,5,1,21,26,3,0,0,1,0,0,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
518,-0.969939385,0,0,0,0,1,-0.489934049,12,26,5,0,-0.349720246,-0.842301505,11,87,1,2,4,5,0,21,26,3,0,0,1,0,0,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
520,-0.274296894,0,0,0,0,1,-0.134171605,12,26,5,1,-0.278867635,1.307508481,9,86,1,3,2,7,0,21,26,3,1,0,0,0,0,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
521,-0.03198495,0,0,0,0,1,-0.603711714,12,26,5,0,0.110722416,0.131075635,5,87,1,4,6,5,0,21,26,3,0,0,0,0,1,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
522,0.551651002,0,0,0,0,1,-0.134171605,12,26,5,0,-0.078735651,-0.673113446,3,87,3,2,3,4,0,21,26,3,0,1,0,0,0,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
526,-1.290247833,0,0,0,0,1,-1.180343248,12,26,5,0,-1.379566797,-1.232241766,12,87,11,3,3,4,1,21,26,3,0,1,0,0,0,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
527,0.133964884,0,0,0,0,1,-0.610508974,12,26,5,0,-0.278867635,-0.673113446,4,87,1,3,5,4,1,21,26,3,0,0,0,1,0,0,1,1,-0.347671719,0.096953694,0.263157895,0.210526316,0.799022584,1.105777896
529,-0.018812745,0,1,0,0,0,0.079209687,13,27,2,0,0.321969041,-0.05417538,4,90,2,3,3,4,1,20,24,6,0,1,0,0,0,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
530,2.657171909,0,1,0,0,0,1.625419494,13,27,2,0,1.242545019,0.957050285,11,90,2,3,5,5,1,20,24,6,0,0,0,1,0,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
531,0.162497061,0,0,1,0,0,-0.439536823,13,27,3,0,-0.065592585,0.502038633,4,89,1,3,6,5,0,20,24,6,0,0,0,0,1,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
532,-0.018812745,0,1,0,0,0,0.44577418,13,27,2,0,0.652038822,1.120481775,8,90,2,3,6,8,1,20,24,6,0,0,0,0,1,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
533,0.20458393,0,1,0,0,0,0.164648169,13,27,2,0,-0.15417337,0.957050285,5,90,1,3,5,5,0,20,24,6,0,0,0,1,0,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
534,-2.206391315,0,1,0,0,0,-1.692464624,13,27,2,0,-1.238525895,-0.818586015,6,90,1,3,5,8,0,20,24,6,0,0,0,1,0,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
535,0.416166652,0,0,1,0,0,-0.098128605,13,27,3,0,-0.188379707,0.172632477,3,89,1,3,5,8,0,20,24,6,0,0,0,1,0,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
536,-0.113109739,0,1,0,0,0,-0.030148304,13,27,2,0,-1.238525895,0.03361491,5,90,1,3,5,5,1,20,24,6,0,0,0,1,0,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
537,0.005643737,0,0,1,0,0,0.035803908,13,27,3,0,-0.226654764,-0.142381849,5,89,1,3,7,8,0,20,24,6,0,0,0,0,0,1,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
538,-0.746878051,0,0,1,0,0,-0.098128605,13,27,3,0,-0.420312616,-0.855672833,5,89,1,3,1,2,0,20,24,6,0,0,0,0,0,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
539,1.077978388,0,1,0,0,0,1.087239203,13,27,2,0,-0.15417337,0.624652554,9,90,3,3,5,4,1,20,24,6,0,0,0,1,0,0,1,1,-0.133616847,0.226973167,0.090909091,0.181818182,0.725231325,0.679655579
541,1.427397545,0,0,0,1,0,2.27662079,13,27,4,0,0.501550044,-0.187817197,5,88,1,,4,4,1,20,24,6,0,0,1,0,0,0,1,1,0.356203603,-0.122320312,0.166666667,0.166666667,0.867405051,0.695832311
542,1.16625601,0,0,0,1,0,-0.069765062,13,27,4,0,1.536593125,-0.902458652,5,88,2,3,5,4,0,20,24,6,0,0,0,1,0,0,1,1,0.356203603,-0.122320312,0.166666667,0.166666667,0.867405051,0.695832311
544,0.387613596,0,0,0,0,1,0.325958607,13,27,5,0,0.341761338,-0.342701073,8,87,1,3,3,8,1,20,24,6,0,1,0,0,0,0,1,1,0.356203603,-0.122320312,0.166666667,0.166666667,0.867405051,0.695832311
546,0.18732608,0,0,0,1,0,0.626479462,13,27,4,0,0.914454364,-0.101001452,2,88,1,3,1,4,0,20,24,6,0,0,0,0,0,0,1,1,0.356203603,-0.122320312,0.166666667,0.166666667,0.867405051,0.695832311
547,-0.377484914,0,0,0,0,1,-0.489934049,13,27,5,1,-0.757701885,-0.842301505,11,86,1,4,5,7,0,20,24,6,0,0,0,1,0,0,1,1,0.356203603,-0.122320312,0.166666667,0.166666667,0.867405051,0.695832311
548,0.722221563,0,0,0,1,0,-0.069765062,13,27,4,0,-0.048710515,-0.187817197,8,89,0,2,6,5,1,20,24,6,0,0,0,0,1,0,1,1,0.356203603,-0.122320312,0.166666667,0.166666667,0.867405051,0.695832311
549,-0.274296894,0,0,0,0,1,0.088663629,13,27,5,0,-0.837539475,0.278026101,9,87,0,3,6,5,1,20,24,6,0,0,0,0,1,0,1,1,0.356203603,-0.122320312,0.166666667,0.166666667,0.867405051,0.695832311
551,0.808073296,0,0,0,0,1,1.845958909,13,27,5,0,1.199221832,1.307508481,8,87,3,3,5,4,1,20,24,6,0,0,0,1,0,0,1,1,0.356203603,-0.122320312,0.166666667,0.166666667,0.867405051,0.695832311
554,-0.426441827,0,1,0,0,0,-0.288436417,14,29,2,0,-0.395894081,-0.930807188,7,90,1,0,6,8,1,27,16,3,0,0,0,0,1,0,1,1,-0.1708602,0.22760913,0.052631579,0.315789474,1.109692458,1.125812389
560,-3.109164449,0,1,0,0,0,-0.16465017,14,29,2,1,-1.937609355,-0.818586015,9,89,1,,1,8,0,27,16,3,0,0,0,0,0,0,1,1,-0.1708602,0.22760913,0.052631579,0.315789474,1.109692458,1.125812389
651,0.347349433,0,0,0,1,0,0.730880711,14,29,4,0,0.377721082,2.019817133,8,88,2,3,6,5,0,27,16,3,0,0,0,0,1,0,1,1,-0.1708602,0.22760913,0.052631579,0.315789474,1.109692458,1.125812389
652,0.18732608,0,0,0,1,0,1.043972149,14,29,4,0,0.302310395,0.813398361,2,88,4,4,6,4,0,27,16,3,0,0,0,0,1,0,1,1,-0.1708602,0.22760913,0.052631579,0.315789474,1.109692458,1.125812389
653,-0.229637871,0,0,0,1,0,0.526387685,14,29,4,0,-0.122035786,0.231742199,8,88,1,3,2,8,1,27,16,3,1,0,0,0,0,0,1,1,-0.1708602,0.22760913,0.052631579,0.315789474,1.109692458,1.125812389
654,-0.335394097,0,0,0,1,0,0.107596041,14,29,4,0,-0.373701702,-0.764930097,8,88,1,3,5,7,1,27,16,3,0,0,0,1,0,0,1,1,-0.1708602,0.22760913,0.052631579,0.315789474,1.109692458,1.125812389
655,1.051481461,0,0,0,1,0,0.873876828,14,29,4,0,1.041418783,1.200930965,11,88,2,3,3,3,0,27,16,3,0,1,0,0,0,0,1,1,-0.1708602,0.22760913,0.052631579,0.315789474,1.109692458,1.125812389
656,-0.853072176,0,0,0,1,0,-0.644935735,14,29,4,0,-1.913693578,-1.170755511,10,88,1,2,7,8,0,27,16,3,0,0,0,0,0,1,1,1,-0.1708602,0.22760913,0.052631579,0.315789474,1.109692458,1.125812389
658,-0.229637871,0,0,0,1,0,0.873876828,14,29,4,0,1.51271489,1.463539251,12,88,1,4,4,5,1,27,16,3,0,0,1,0,0,0,1,1,-0.1708602,0.22760913,0.052631579,0.315789474,1.109692458,1.125812389
563,1.260584105,0,1,0,0,0,0.44577418,15,30,2,0,0.157978385,0.193520011,6,90,1,3,6,8,0,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
564,1.077978388,0,1,0,0,0,0.304190668,15,30,2,0,0.157978385,1.120481775,2,90,1,3,5,4,0,30,22,1,0,0,0,1,0,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
565,-1.256333129,0,1,0,0,0,-0.513408699,15,30,2,0,-0.80084288,-0.268319569,4,90,2,3,4,8,0,30,22,1,0,0,1,0,0,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
566,0.472237423,0,1,0,0,0,0.76837121,15,30,2,0,-0.011237311,-0.05417538,4,90,3,3,3,8,1,30,22,1,0,1,0,0,0,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
567,0.7052187,0,1,0,0,0,0.304190668,15,30,2,0,0.461612994,0.354584584,12,90,2,3,4,4,0,30,22,1,0,0,1,0,0,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
568,0.472237423,0,1,0,0,0,-0.288436417,15,30,2,0,-0.395894081,0.624652554,1,90,2,3,6,6,0,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
569,0.897253055,0,0,1,0,0,0.128464587,15,31,3,0,0.393860566,0.172632477,11,89,1,3,6,6,0,13,20,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
570,1.260584105,0,1,0,0,0,1.087239203,15,30,2,0,0.461612994,0.711025828,2,90,1,3,6,6,1,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
571,0.7052187,0,1,0,0,0,-1.118365037,15,30,2,0,-0.80084288,-1.127394994,7,90,1,3,5,8,1,30,22,1,0,0,0,1,0,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
572,0.472237423,0,1,0,0,0,0.304190668,15,30,2,0,0.157978385,0.624652554,8,90,2,3,6,6,0,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
573,-0.655437762,0,0,1,0,0,0.846662873,15,31,3,0,-0.226654764,0.38860698,11,89,1,3,6,4,0,13,20,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
574,-0.900028535,0,1,0,0,0,0.44577418,15,30,2,0,-1.679755302,0.144268517,12,90,1,3,6,8,0,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
575,0.897253055,0,0,1,0,0,1.176595344,15,31,3,0,1.621269722,1.343468397,8,89,2,3,4,8,0,13,20,1,0,0,1,0,0,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
576,1.260584105,0,1,0,0,0,0.930498375,15,30,2,0,0.461612994,1.644293966,3,90,1,3,4,8,0,30,22,1,0,0,1,0,0,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
577,-1.115758177,0,1,0,0,0,-2.059623645,15,30,2,0,-0.80084288,-1.127394994,12,90,2,3,6,7,0,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
578,1.510548798,0,0,1,0,0,0.846662873,15,31,3,0,2.016902965,0.684785798,8,89,2,3,6,7,0,13,20,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
579,0.325463436,0,1,0,0,0,-0.288436417,15,30,2,0,-0.395894081,-0.818586015,12,90,2,3,6,8,1,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
580,-0.891602543,0,1,0,0,0,-0.619614069,15,30,2,0,-1.555180631,-0.930807188,12,90,2,3,6,8,1,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
581,-0.988167011,0,1,0,0,0,-2.059623645,15,30,2,1,-1.555180631,-1.127394994,11,89,2,3,1,8,1,30,22,1,0,0,0,0,0,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
582,-0.717329625,0,1,0,0,0,-0.16465017,15,30,2,0,0.157978385,-0.487265772,7,90,1,3,6,8,0,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
583,-0.655437762,0,0,1,0,0,-1.040719533,15,31,3,0,-0.745271539,-0.20494372,12,89,1,,6,6,1,13,20,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
584,0.925729462,0,1,0,0,0,0.44577418,15,30,2,0,0.157978385,0.193520011,11,90,1,3,4,5,1,30,22,1,0,0,1,0,0,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
585,-2.460259024,0,1,0,0,0,-1.692464624,15,30,2,0,-1.351089456,-1.212487343,8,90,2,3,6,5,0,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
586,0.297809543,0,0,1,0,0,0.374075035,15,31,3,0,0.486735941,0.001867152,11,89,0,3,7,8,0,13,20,1,0,0,0,0,0,1,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
587,-0.426441827,0,1,0,0,0,0.164648169,15,30,2,0,-1.041346748,-0.380549437,3,90,2,3,6,8,1,30,22,1,0,0,0,0,1,0,0,0,-0.186661323,0.018521648,0.04,0.6,0.921829547,0.796646504
588,1.112279592,0,0,1,0,0,2.093329425,15,31,3,0,0.740354197,1.159692391,4,89,2,3,5,8,0,13,20,1,0,0,0,1,0,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
589,0.162497061,0,0,1,0,0,0.60148487,15,31,3,0,-0.065592585,-0.311163844,6,89,2,3,6,8,0,13,20,1,0,0,0,0,1,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
590,-1.640436846,0,0,1,0,0,-1.509637739,15,31,3,1,-1.445561128,-0.942387602,8,88,1,3,7,8,0,13,20,1,0,0,0,0,0,1,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
591,1.16625601,0,0,0,1,0,0.339899701,15,32,4,0,0.713517038,-0.101001452,5,88,0,,6,8,1,30,29,2,0,0,0,0,1,0,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
592,-0.179676228,0,0,1,0,0,-0.561311562,15,31,3,1,-0.457426445,-0.510556198,12,88,2,3,6,8,0,13,20,1,0,0,0,0,1,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
593,-1.640436846,0,0,1,0,0,-0.965969417,15,31,3,1,-1.495262114,-0.70858612,11,88,2,3,6,8,0,13,20,1,0,0,0,0,1,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
594,0.604957019,0,0,1,0,0,-0.561311562,15,31,3,0,0.080615609,0.097246786,4,89,1,3,6,5,1,13,20,1,0,0,0,0,1,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
595,-0.299774485,0,0,1,0,0,-0.86290253,15,31,3,0,0.546667379,-0.311163844,6,89,2,3,4,5,1,13,20,1,0,0,1,0,0,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
596,-0.399810585,0,0,0,1,0,-0.204899973,15,32,4,1,-0.373701702,-1.926944313,10,87,1,3,5,8,0,30,29,2,0,0,0,1,0,0,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
597,0.604957019,0,0,1,0,0,0.846662873,15,31,3,0,1.926203834,0.593185694,12,89,2,3,4,8,1,13,20,1,0,0,1,0,0,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
598,1.112279592,0,0,1,0,0,1.176595344,15,31,3,0,0.186474147,1.343468397,5,89,2,3,5,5,1,13,20,1,0,0,0,1,0,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
600,-0.229637871,0,0,0,1,0,0.526387685,15,32,4,0,-0.937455181,-0.902458652,2,88,3,3,5,8,1,30,29,2,0,0,0,1,0,0,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
601,0.442982949,0,0,0,1,0,0.526387685,15,32,4,0,-0.199832651,-0.764930097,12,88,2,3,5,8,0,30,29,2,0,0,0,1,0,0,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
603,0.655428257,0,0,0,1,0,-0.069765062,15,32,4,0,0.626783741,-0.586526807,6,88,1,3,4,4,0,30,29,2,0,0,1,0,0,0,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
604,1.936058204,0,0,0,1,0,1.215113132,15,32,4,0,1.414376972,0.466366542,2,88,2,,7,8,0,30,29,2,0,0,0,0,0,1,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
